i_node,j_node,OD
0,1,99.72405016399999
0,2,110.63205012300003
0,3,87.74505021
0,4,68.42735031099996
0,5,71.824050312
0,6,4.652250007000001
0,7,37.87985005100001
0,8,786.585500871
0,9,175.83450024100003
0,10,52.013900114999984
0,11,106.81430000199998
0,12,7.134050015
0,13,225.66395067699997
0,14,12.594100051000003
0,15,58.297800089000006
0,16,92.47665043100002
0,17,1.8282500069999998
0,18,131.86650017999995
0,19,27.307800057999998
0,20,78.70355008299998
0,21,59.13355005299998
0,22,106.54330027699997
0,23,1596.1565010810007
0,24,310.52520094799996
0,25,88.05160039299999
0,26,13.051650029000003
0,27,1.9921000019999997
0,28,87.07790017499995
0,29,908.3268510300004
0,30,179.32825007800002
0,31,7.690550033000001
0,32,11.025800014999998
0,33,1390.339601365999
0,34,85.59130010900003
0,35,1291.9067009039998
0,36,427.51570019699994
0,37,69.33625006199998
0,38,6.252400026000001
0,39,158.32110016000001
0,40,207.678250598
0,41,11.514100019999999
0,42,55.13965005899996
0,43,87.55665009600003
0,44,324.8733004659998
0,45,69.861650096
0,46,51.771800244000005
0,47,50.772700082
0,48,132.98095018600003
0,49,37.684000033000004
0,50,156.79735010400003
0,51,75.79625012700002
0,52,57.57705009799999
0,53,1119.4848005489996
0,54,7.3592000109999995
0,55,2.389450002
0,56,34.35655
0,57,5.190550008999999
0,58,247.71660026900003
0,59,66.531150158
1,0,67.76325005099999
1,2,36.238799996
1,3,51.85090003199999
1,4,338.0227009999999
1,5,8.060900551000001
1,6,33.115750042
1,7,2.2254499999999995
1,8,209.417699936
1,9,18.696150003999996
1,10,95.67810012099997
1,11,9.636899999999997
1,12,5.9756000060000005
1,13,72.49164999199996
1,14,40.112800117
1,15,481.0965999409997
1,16,569.1377016490001
1,17,17.269750050999995
1,18,10.156700001999996
1,19,42.821850054999985
1,20,78.20104999800003
1,21,1.1201
1,22,810.738200854
1,23,160.27229992800005
1,24,19.169999999
1,25,3.0414002069999997
1,26,17.360550006999997
1,27,1.0296500000000002
1,28,20.002450005
1,29,65.63569999200003
1,30,4.2019
1,31,44.95525013299999
1,32,1.44515
1,33,20.217650010999993
1,34,63.058449984
1,35,68.573449994
1,36,35.29099999900002
1,37,8.9016
1,38,26.35025007899999
1,39,52.085799998
1,40,15.902100576999999
1,41,3.73305
1,42,144.28574996100005
1,43,48.78859999599999
1,44,35.819849991
1,45,2.00445
1,46,262.649700791
1,47,32.218900002000005
1,48,641.1708999319999
1,49,58.60925003299999
1,50,8.393199999999998
1,51,699.0164499449997
1,52,6.9612
1,53,26.993350001
1,54,57.317099995999996
1,55,0.2745
1,56,72.32015000000001
1,57,2.8537
1,58,211.544499939
1,59,69.72125004899999
2,0,76.474600076
2,1,31.315000015000003
2,3,144.62415024900002
2,4,23.902500073
2,5,47.68610010899999
2,6,3.859450007
2,7,87.90174999800001
2,8,335.32880012299995
2,9,64.359249998
2,10,73.00260014900002
2,11,111.61790000000003
2,12,5.119850008
2,13,119.18355010900001
2,14,1.877000003
2,15,51.175200024999995
2,16,24.922050085999995
2,17,0.918900003
2,18,112.80929999500002
2,19,43.462500085000016
2,20,944.0461003899998
2,21,137.03449999299997
2,22,20.038150032999994
2,23,63.99195002899999
2,24,75.43865006800002
2,25,62.269800145
2,26,13.505500020999998
2,27,4.5388
2,28,209.981950212
2,29,54.302350020999995
2,30,216.3377999960001
2,31,1.2382000030000002
2,32,44.447600022999985
2,33,161.0085500880001
2,34,71.86240003200001
2,35,60.560050036
2,36,510.730500055
2,37,474.6135001020002
2,38,2.149300008
2,39,26.600250006000003
2,40,68.966300127
2,41,18.55185001
2,42,36.86580001400001
2,43,285.20505012700005
2,44,71.639300045
2,45,106.97879999499999
2,46,16.357950058000004
2,47,89.53260005799997
2,48,133.01745006600004
2,49,45.145350039
2,50,653.6183999709999
2,51,45.33170002800001
2,52,184.32350010699992
2,53,237.48895004000002
2,54,3.1882500009999997
2,55,6.61175
2,56,7.06785
2,57,4.2065000029999995
2,58,368.1903001549997
2,59,100.26405017299999
3,0,17.121050000000004
3,1,21.003899927
3,2,77.063449789
3,4,16.16829817
3,5,7.478800773000001
3,6,20.154399808999997
3,7,37.349199965
3,8,51.429599834
3,9,12.950649991000008
3,10,380.832496974
3,11,50.179449999000006
3,12,72.599749289
3,13,8.153500000000001
3,14,3.789049589
3,15,121.01859952800001
3,16,20.418997665000006
3,17,0.759549911
3,18,14.400799992999996
3,19,158.039498453
3,20,292.9790991400003
3,21,21.194349973
3,22,17.218749262000003
3,23,20.223549984000005
3,24,17.792450000000002
3,25,14.720151519000002
3,26,72.613449887
3,27,7.714149979
3,28,1100.1063973660002
3,29,11.817999970999999
3,30,24.02229996400001
3,31,3.213199623
3,32,59.229099807999994
3,33,37.47629998699999
3,34,7.832749980999999
3,35,15.558399996999995
3,36,68.72954984800002
3,37,107.03734974399993
3,38,0.6203499270000001
3,39,9.39435
3,40,10.391050828000003
3,41,98.16259967799995
3,42,10.640899966000001
3,43,326.230349043
3,44,15.672799978
3,45,18.196449984
3,46,11.179848687
3,47,371.9541991749999
3,48,260.43179906900014
3,49,147.48424940200002
3,50,78.27714986399998
3,51,89.87294959299997
3,52,422.9584986399999
3,53,59.503849912
3,54,8.476049967000002
3,55,2.671299999
3,56,5.3443000000000005
3,57,29.972649878999995
3,58,44.306299865
3,59,809.3050489270003
4,0,16.590100018999998
4,1,69.07035003399999
4,2,6.670199998999999
4,3,7.357949922
4,5,7.158750663999999
4,6,39.05205008
4,7,0.4917
4,8,29.145750004000003
4,9,3.399700002
4,10,24.787400001
4,11,3.7374
4,12,3.028200004
4,13,8.075099988
4,14,171.34170063599998
4,15,38.320050017999996
4,16,424.41040161
4,17,35.471150136000006
4,18,3.5724000009999988
4,19,43.43055008400001
4,20,11.358950000999998
4,21,0.9092499999999999
4,22,112.16640025999999
4,23,47.88424998699996
4,24,3.010199996
4,25,1.771650155
4,26,5.135449950999999
4,27,0.15095
4,28,6.909499966999998
4,29,11.592400001000001
4,30,2.1273999999999997
4,31,245.62895094200007
4,32,0.20145000000000002
4,33,9.810300007999999
4,34,14.099249996000001
4,35,15.963700004000001
4,36,5.863249999999999
4,37,1.2288
4,38,127.64260049299999
4,39,49.5585
4,40,2.236800076
4,41,2.594699992
4,42,13.231850003000003
4,43,7.4465000009999995
4,44,4.51835
4,45,0.5316
4,46,626.9829524049999
4,47,3.821499986
4,48,46.33630002300003
4,49,41.606300035
4,50,2.324649999
4,51,136.046050091
4,52,1.6327000000000003
4,53,7.653250000999999
4,54,100.12585006799999
4,55,0.0005
4,56,95.651
4,57,1.72425
4,58,23.337550001
4,59,10.289249894000005
5,0,12.728550045999997
5,1,1.4440500090000001
5,2,34.252700008000005
5,3,14.646100219000003
5,4,2.1855000350000005
5,6,0.381800005
5,7,144.61155008199998
5,8,16.45140001
5,9,170.75160009399997
5,10,4.190550086
5,11,79.168800001
5,12,2.821300068
5,13,4.714534571999999
5,14,0.134850001
5,15,1.014100005
5,16,3.8457500639999993
5,17,0.133550003
5,18,358.1507501849998
5,19,6.010700141999999
5,20,13.579400000999998
5,21,75.97240001099999
5,22,0.960800009
5,23,47.06405011799999
5,24,6.302429373999999
5,25,355.32635061099995
5,26,1.534400022
5,27,1.5579
5,28,31.94005019
5,29,5.907300003999999
5,30,13.890650001999997
5,31,2.305250037
5,32,16.437050007999996
5,33,150.3091005559999
5,34,13.655990788999999
5,35,14.663497989000001
5,36,42.993300006
5,37,42.874000013000014
5,38,0.047200001
5,39,10.625998611
5,40,894.3537013719998
5,41,5.467600013000001
5,42,2.7332000009999997
5,43,5.3498
5,44,5.121199344999999
5,45,284.288250145
5,46,0.7049500120000002
5,47,2.4503000249999998
5,48,6.992350018999999
5,49,3.7146000359999998
5,50,87.872300018
5,51,3.8524500269999997
5,52,27.700550018999994
5,53,8.107050007000002
5,54,0.710350005
5,55,5.055550000999999
5,56,1.7767499999999998
5,57,1.6941000019999999
5,58,45.068300031
5,59,9.217300138
6,0,1.5827000000000002
6,1,12.354449999999995
6,2,1.6256000000000002
6,3,11.417500004
6,4,26.603450080999995
6,5,0.09485
6,7,0.3847499999999999
6,8,4.9998000000000005
6,9,1.14645
6,10,44.75880008100001
6,11,1.22285
6,12,9.861400019
6,13,0.48034983
6,14,3.66840001
6,15,27.812650004000005
6,16,17.222100056
6,17,1.064000003
6,18,0.3464
6,19,83.435100167
6,20,7.21665
6,21,0.30275
6,22,13.419300018999998
6,23,5.19905
6,24,0.642199747
6,25,1.0141500270000001
6,26,4.511100001000001
6,27,0.36665
6,28,8.766950002000005
6,29,1.85105
6,30,0.4786
6,31,6.09070002
6,32,0.6436999999999999
6,33,4.170350000000001
6,34,1.285049904
6,35,3.3810000010000003
6,36,1.0138
6,37,0.9985000000000002
6,38,2.649050009
6,39,4.7962
6,40,0.8524500020000001
6,41,6.101000001
6,42,1.81355
6,43,5.9636499999999995
6,44,0.8585499209999997
6,45,0.19595
6,46,10.483000033000001
6,47,3.6006500000000012
6,48,24.225050002000003
6,49,94.199550081
6,50,1.6315000000000002
6,51,33.601700009000005
6,52,2.2407500000000002
6,53,1.4534500000000001
6,54,24.920100003
6,55,0.0
6,56,2.9133
6,57,3.406400003
6,58,3.9501500000000003
6,59,22.26600001500001
7,0,4.312050000999999
7,1,0.9015500000000002
7,2,61.146449997000005
7,3,51.547750081000004
7,4,0.8476999979999998
7,5,86.20380020899998
7,6,0.4732
7,8,34.158750014000006
7,9,51.967599998
7,10,9.28080001
7,11,744.224749981
7,12,4.003500002
7,13,3.432100003
7,14,0.941949998
7,15,2.2822
7,16,2.3813999949999993
7,17,0.1001
7,18,162.37929998400008
7,19,8.182600004999998
7,20,83.60650000000001
7,21,74.163099996
7,22,0.7550999999999998
7,23,17.777750004000016
7,24,3.8679500040000003
7,25,108.299200274
7,26,3.2796500010000016
7,27,7.7415
7,28,138.467050078
7,29,2.6182499999999997
7,30,14.149249998999997
7,31,0.097
7,32,105.35595003400002
7,33,38.64155005200001
7,34,2.2082
7,35,8.522650001999999
7,36,44.140700001
7,37,343.2399499960001
7,38,0.05015
7,39,2.6208000000000005
7,40,93.346700218
7,41,19.360600005999995
7,42,1.9982
7,43,33.928599999999996
7,44,5.470600002
7,45,326.00444996100003
7,46,0.718699998
7,47,11.071750008
7,48,10.702799999999998
7,49,4.288450001000001
7,50,82.73624998800003
7,51,2.6587000000000005
7,52,179.43855002100003
7,53,6.187500000000001
7,54,1.0986
7,55,131.271149975
7,56,0.71205
7,57,3.5809499999999996
7,58,21.850100004
7,59,24.179050032
8,0,237.772649996
8,1,185.13989999899997
8,2,146.59504999499998
8,3,36.318800030000006
8,4,59.127250173000014
8,5,9.530900019999999
8,6,7.501450007999999
8,7,19.674150000999997
8,9,16.157900000999994
8,10,35.06825004300001
8,11,24.483049999999995
8,12,2.8988500020000005
8,13,328.064749841
8,14,19.446400053999998
8,15,37.242299999999986
8,16,106.475950318
8,17,4.78075001
8,18,27.612700002000004
8,19,26.306750034999993
8,20,73.209
8,21,59.48624999400001
8,22,136.775950151
8,23,212.16429988300013
8,24,370.79774982699996
8,25,19.006850048
8,26,12.896450006999997
8,27,1.9732999999999996
8,28,9.778950003000002
8,29,739.8461995639996
8,30,75.78639997300003
8,31,9.786300031
8,32,10.731150001000003
8,33,200.91884997800017
8,34,329.35514980300013
8,35,239.96259988599994
8,36,721.1872496129997
8,37,55.88394999800001
8,38,6.931650018
8,39,68.96679998300002
8,40,22.195600008000003
8,41,1.4704499999999998
8,42,197.209899885
8,43,73.42555000000002
8,44,387.105199784
8,45,45.50460001300001
8,46,61.284800183
8,47,48.89880001400002
8,48,190.57709998299998
8,49,37.466100016
8,50,247.61139991599998
8,51,89.18595000199994
8,52,10.070150001
8,53,498.075149755
8,54,19.003900000000005
8,55,2.1819499999999996
8,56,31.826499999999996
8,57,3.03045
8,58,1284.0067492830003
8,59,43.651900036000015
9,0,137.8910501950001
9,1,11.925850005999994
9,2,78.33014999799998
9,3,122.37450020099999
9,4,16.188599952999994
9,5,232.56915057400005
9,6,2.6389500019999996
9,7,133.30729998299995
9,8,64.14555002800002
9,10,24.423600028000003
9,11,105.633
9,12,11.377450014
9,13,44.030000062999974
9,14,2.2309999969999996
9,15,8.275150004
9,16,15.241949956000001
9,17,0.62805
9,18,1076.2375998460006
9,19,24.41545002500001
9,20,75.83765000300002
9,21,500.6846999170001
9,22,19.804699992000003
9,23,711.0260506649985
9,24,68.82615010400002
9,25,227.38245055499993
9,26,7.523300011000001
9,27,4.1662
9,28,272.72590017600004
9,29,66.606100035
9,30,89.33189999100001
9,31,2.007599994
9,32,36.219650002
9,33,1820.9923527709987
9,34,9.833750003999997
9,35,198.36935013400014
9,36,44.244750003000014
9,37,235.38249997900004
9,38,3.9010499880000005
9,39,56.374000011000014
9,40,899.9775013819999
9,41,35.320450019000006
9,42,6.166650001000001
9,43,31.040900002
9,44,56.54300004799999
9,45,320.238149949
9,46,8.768749973999999
9,47,17.433900021999996
9,48,23.560500005000005
9,49,32.903800004000004
9,50,396.91279993399996
9,51,11.811050005
9,52,182.44635003000002
9,53,219.16940005399994
9,54,1.566900001
9,55,7.644600000000002
9,56,10.894599999999999
9,57,6.756850001
9,58,25.802700003000012
9,59,70.436450111
10,0,14.392500001999998
10,1,36.46659996699999
10,2,24.59349998
10,3,374.1260500530001
10,4,41.027598341
10,5,2.8211500369999998
10,6,69.022049949
10,7,7.804749998999999
10,8,29.946799976
10,9,8.992349999
10,11,27.297400000000007
10,12,88.90264986700001
10,13,5.651899079999999
10,14,9.780349839
10,15,151.80254985700006
10,16,41.386648330999996
10,17,0.738699974
10,18,6.033100000000001
10,19,614.4656995710002
10,20,98.98224993600006
10,21,7.505399996000001
10,22,31.756649571000004
10,23,14.627649997000006
10,24,4.165248936
10,25,4.970000146
10,26,209.73995009299992
10,27,6.969849999999999
10,28,225.994499916
10,29,6.7001999959999985
10,30,13.057399994999999
10,31,7.058899759
10,32,9.153299995
10,33,32.631450001
10,34,2.7632497959999998
10,35,11.801599935
10,36,32.14874998600001
10,37,19.202549990000005
10,38,3.110799981
10,39,12.997899907
10,40,6.142950292
10,41,85.74554999500003
10,42,5.580899996
10,43,90.225949934
10,44,7.569349503000001
10,45,5.478099999999999
10,46,16.915999339
10,47,134.942449964
10,48,125.41079988500002
10,49,705.3000499359999
10,50,30.703749981
10,51,137.81369981700007
10,52,43.377499969
10,53,25.624249988999992
10,54,28.830199979
10,55,0.69105
10,56,6.2947999999999995
10,57,42.660799985
10,58,26.719549978999996
10,59,518.0372502499999
11,0,17.47694999999999
11,1,2.4579499999999994
11,2,35.07020000000001
11,3,48.00925000500001
11,4,8.9571
11,5,31.168900007000005
11,6,0.6592500000000001
11,7,209.49399999599996
11,8,63.03825000099998
11,9,45.4184
11,10,16.916050000000002
11,12,19.701800001
11,13,5.180749999999999
11,14,0.07845
11,15,7.806649999999999
11,16,4.07505
11,17,0.15295
11,18,60.20285
11,19,15.62695
11,20,76.69885
11,21,34.275699999999986
11,22,2.2741
11,23,39.397550001
11,24,19.32575
11,25,25.724700000000002
11,26,4.9056500000000005
11,27,2.352
11,28,72.306000003
11,29,8.658999999999999
11,30,8.98365
11,31,0.12355
11,32,24.4972
11,33,44.19190001000001
11,34,0.5505999999999999
11,35,54.179199999999994
11,36,45.5888
11,37,95.64574999900003
11,38,0.97045
11,39,0.5051
11,40,99.224950013
11,41,12.111450000000001
11,42,3.0181500000000003
11,43,67.2842
11,44,16.25065
11,45,85.242099997
11,46,3.4064
11,47,12.1239
11,48,20.48445
11,49,5.77065
11,50,43.6461
11,51,8.265200000000002
11,52,61.330800002000004
11,53,7.013400000000001
11,54,4.117800000000001
11,55,32.6452
11,56,0.3837
11,57,4.4814
11,58,93.8643
11,59,17.043350003
12,0,1.9813999999999998
12,1,1.49455
12,2,2.3776499999999996
12,3,38.61980002600001
12,4,3.957350006999999
12,5,0.7222000020000001
12,6,10.221300020000001
12,7,4.800499999999999
12,8,3.9744
12,9,2.8224499999999995
12,10,73.501100132
12,11,11.805399999999999
12,13,0.2535999
12,14,1.9546500039999999
12,15,4.773299999999999
12,16,1.3086000010000003
12,17,0.09725
12,18,2.4898
12,19,232.803950477
12,20,7.6301499999999995
12,21,1.21385
12,22,1.0751
12,23,1.4261499999999998
12,24,0.399349841
12,25,1.078200003
12,26,8.095650002000001
12,27,10.509800005
12,28,112.715550075
12,29,1.0777
12,30,0.7052000000000002
12,31,0.38384999999999997
12,32,6.155150002999999
12,33,2.05175
12,34,0.047
12,35,1.4716999800000001
12,36,5.24585
12,37,8.34195
12,38,0.15315
12,39,1.7569500000000002
12,40,1.4443000000000001
12,41,242.67315023800003
12,42,0.39655
12,43,6.247
12,44,0.19944998000000003
12,45,2.0412
12,46,0.634750001
12,47,5.862000000999999
12,48,6.984749999999999
12,49,199.56380010299998
12,50,5.093949999999999
12,51,3.3394000000000004
12,52,30.065200020000002
12,53,2.9532000000000003
12,54,3.1773
12,55,0.5946499999999999
12,56,1.4367999999999999
12,57,139.645150103
12,58,2.917900000000001
12,59,135.53985010299996
13,0,33.40695005299999
13,1,33.98050000100001
13,2,16.855900006
13,3,2.7181000039999996
13,4,7.914299862999999
13,5,1.9418130819999997
13,6,2.0567968039999998
13,7,1.8767500019999999
13,8,170.70585
13,9,9.23235001
13,10,3.237046402000001
13,11,6.4701
13,12,0.383249322
13,14,5.693249894999999
13,15,6.24435
13,16,15.171299721999997
13,17,3.64004993
13,18,14.55950002
13,19,1.359397593
13,20,12.757100001000003
13,21,11.331100004999996
13,22,17.385999885
13,23,55.73685003600002
13,24,987.9680496829997
13,25,5.416697018000001
13,26,1.2088500020000001
13,27,0.33885
13,28,0.56265
13,29,120.01690000700005
13,30,4.878799999999999
13,31,3.104699939
13,32,0.3107
13,33,29.363500045000006
13,34,101.36264998799999
13,35,28.025400009
13,36,43.43185000400001
13,37,5.234650001000001
13,38,2.6976499480000005
13,39,424.36334992199994
13,40,3.8139680350000003
13,41,0.471149752
13,42,30.015449999999994
13,43,6.661550002999999
13,44,279.2067999430001
13,45,2.4066000030000003
13,46,8.616599835
13,47,4.289350002999999
13,48,30.299550004999997
13,49,6.733397412
13,50,16.256900000999998
13,51,14.308549994999995
13,52,1.0912500010000001
13,53,26.211800004999994
13,54,2.8293
13,55,0.20465
13,56,10.40535
13,57,0.092
13,58,182.66735000400004
13,59,2.046700002
14,0,3.9744500020000006
14,1,9.026350004
14,2,0.9396500000000001
14,3,2.611449974
14,4,65.47370023600001
14,5,0.425600021
14,6,2.058650003
14,7,0.1
14,8,9.397900000999998
14,9,1.3296000000000003
14,10,4.616700000000001
14,11,0.69605
14,12,1.9466000030000001
14,13,1.304
14,15,4.627250001999999
14,16,25.093300083
14,17,0.9081000020000001
14,18,1.14985
14,19,8.614300016
14,20,2.8765499999999995
14,21,0.28565
14,22,7.606700018
14,23,11.968349998000003
14,24,1.040649999
14,25,0.141650008
14,26,1.021299991
14,27,0.0502
14,28,2.1275499869999996
14,29,4.0855999999999995
14,30,0.7233
14,31,5.98635
14,32,0.24340000000000003
14,33,6.214500004
14,34,3.22415
14,35,5.608149998
14,36,2.4753
14,37,0.48664999999999997
14,38,0.47655000000000003
14,39,7.08295
14,40,1.525450057
14,41,0.781149998
14,42,2.2399
14,43,1.8118000000000003
14,44,1.56985
14,45,0.23510000000000003
14,46,22.802500087000002
14,47,1.004449994
14,48,8.173500004
14,49,7.166550008
14,50,1.48555
14,51,11.273200008
14,52,0.7443000000000001
14,53,4.126799999
14,54,9.703200006
14,55,0.0
14,56,7.9815000000000005
14,57,0.05065
14,58,5.330000000000002
14,59,3.596549961
15,0,29.314800021
15,1,269.0991499809999
15,2,33.72454999900001
15,3,165.218100127
15,4,78.37735021400002
15,5,0.8503000569999999
15,6,45.16875006200001
15,7,4.689850000000001
15,8,28.860799996000015
15,9,2.6677
15,10,191.33025024100007
15,11,19.224
15,12,12.016550017
15,13,10.721900000000002
15,14,14.09610004
15,16,110.19900030599997
15,17,2.875750006
15,18,2.6663499999999996
15,19,67.51335009299997
15,20,105.89069999200007
15,21,1.8232500000000003
15,22,151.35495014199998
15,23,27.141949994000008
15,24,1.9959
15,25,1.998600134
15,26,81.063950053
15,27,0.4137
15,28,74.55505001900002
15,29,18.065199997000004
15,30,8.944999998000002
15,31,11.351950033
15,32,3.61395
15,33,11.562849999999996
15,34,9.222899997999999
15,35,20.51864999999999
15,36,24.590399998
15,37,13.58805000000001
15,38,7.992100023
15,39,20.2058
15,40,2.6623001540000004
15,41,12.378100002999998
15,42,29.724549993
15,43,103.81769999299996
15,44,5.692849999999999
15,45,1.756
15,46,41.65485012300001
15,47,81.388550025
15,48,565.6876499370001
15,49,82.719850048
15,50,20.334249997000004
15,51,547.6210999470001
15,52,18.84435
15,53,8.522449998999999
15,54,21.692599998
15,55,0.34565
15,56,13.057500000000001
15,57,5.546
15,58,55.96954998999998
15,59,216.89410015499996
16,0,53.033350075000016
16,1,253.75630016600005
16,2,9.337250003000001
16,3,27.577699686
16,4,451.1964517270001
16,5,4.471750412000001
16,6,27.672350055
16,7,1.7758500000000002
16,8,97.186600019
16,9,6.522900005
16,10,39.422849968000016
16,11,7.714649999999999
16,12,2.776450004
16,13,17.666849972999998
16,14,61.985650228000004
16,15,103.43190005800002
16,17,36.21935014100001
16,18,5.8546499999999995
16,19,24.694400044
16,20,19.997250004999994
16,21,2.5044999999999993
16,22,297.89205061700005
16,23,64.92909997699999
16,24,8.980049986
16,25,3.485250325
16,26,10.852149884999998
16,27,0.88035
16,28,15.475249922
16,29,35.197400007999995
16,30,3.1074999979999998
16,31,96.752150376
16,32,1.5308
16,33,18.388450009999996
16,34,35.19964998400001
16,35,39.821150004999986
16,36,14.068750001999998
16,37,4.57175
16,38,71.81845028100001
16,39,72.952799998
16,40,8.937750689
16,41,5.284099987
16,42,36.896750014000006
16,43,12.581450004999997
16,44,18.017599998000005
16,45,2.6730499999999995
16,46,542.869702135
16,47,9.663049942999997
16,48,134.255750084
16,49,25.003350019
16,50,5.239099997999999
16,51,334.38075025600006
16,52,6.59065
16,53,18.780450003
16,54,30.280350021
16,55,0.1
16,56,80.9858
16,57,1.0708000000000002
16,58,54.83885000700001
16,59,36.168099595
17,0,4.034050003000001
17,1,8.012500000999998
17,2,1.03395
17,3,2.1688999720000006
17,4,32.529950116
17,5,0.150050015
17,6,1.104200001
17,7,0.20045000000000002
17,8,7.313250001
17,9,0.7814
17,10,1.159749997
17,11,1.06745
17,12,0.05105
17,13,1.8634999979999998
17,14,4.194850013
17,15,3.7927500000000003
17,16,32.908700124
17,18,1.2404000000000002
17,19,3.388300005
17,20,2.43595
17,21,0.4002
17,22,10.293000023000001
17,23,5.429299999999999
17,24,1.7747999970000001
17,25,0.246850024
17,26,0.203449998
17,27,0.0
17,28,1.035799994
17,29,2.311
17,30,0.47795
17,31,22.164350087
17,32,0.0
17,33,3.5380000019999995
17,34,1.9149
17,35,4.139649999000001
17,36,1.8557999999999997
17,37,1.1974999999999998
17,38,2.7279000110000005
17,39,144.765699999
17,40,0.7415000489999999
17,41,0.502749998
17,42,1.5741999999999998
17,43,1.9148000000000003
17,44,0.8904
17,45,0.1959
17,46,45.038900177
17,47,1.010149997
17,48,8.151400002
17,49,1.629500001
17,50,0.84185
17,51,12.226950007999998
17,52,0.25275
17,53,2.20125
17,54,5.870200003999999
17,55,0.0
17,56,26.152499999999996
17,57,0.0
17,58,4.0389
17,59,1.716549979
18,0,54.48085006200003
18,1,5.866650001000001
18,2,148.933849994
18,3,72.934550112
18,4,6.28179998
18,5,562.7288013829999
18,6,0.67865
18,7,362.19919996
18,8,32.81260000899999
18,9,1075.3189998369999
18,10,15.582100016000005
18,11,204.148449999
18,12,5.279350004
18,13,26.828250035999993
18,14,0.21564999999999998
18,15,4.451600001
18,16,10.135449972
18,17,1.587599996
18,19,20.008800016000002
18,20,62.73039999999998
18,21,690.2497498919998
18,22,7.293049999000001
18,23,287.5424002440002
18,24,46.271350068
18,25,328.07530081199997
18,26,6.48490001
18,27,5.78605
18,28,184.38480013599994
18,29,31.902800012999993
18,30,129.079699988
18,31,2.2649499929999997
18,32,40.946650003999984
18,33,750.3339011570009
18,34,14.518450006999998
18,35,92.46285004500002
18,36,90.48165000400003
18,37,225.77354997700002
18,38,0.812299999
18,39,24.365600003999994
18,40,660.9917511339995
18,41,22.688250007000008
18,42,6.273100001
18,43,22.692000000000004
18,44,23.542200015000002
18,45,793.1322498799998
18,46,4.866549985
18,47,19.718150025000007
18,48,19.973350002999997
18,49,18.448800005
18,50,588.8962499009998
18,51,11.310900004999999
18,52,124.76510001400004
18,53,61.82580000700003
18,54,1.5425
18,55,19.153449999
18,56,4.68535
18,57,3.1317500000000003
18,58,58.34165001599999
18,59,64.773550104
19,0,16.619200004000007
19,1,18.980150001000002
19,2,16.8014
19,3,153.46640012000003
19,4,49.565600131
19,5,2.5970000079999997
19,6,148.75870029
19,7,7.769599999999998
19,8,25.14175
19,9,7.2187
19,10,712.9400513199997
19,11,21.758449999
19,12,296.177850585
19,13,2.4146490440000004
19,14,17.582700039000002
19,15,53.97840000700001
19,16,36.617950097
19,17,2.473450005
19,18,7.372899999999999
19,20,48.59780000099999
19,21,5.427349999999998
19,22,13.362800019000002
19,23,12.308900001
19,24,3.9230984479999997
19,25,3.058200018
19,26,69.00515005500004
19,27,15.970850007000001
19,28,112.32335007500002
19,29,8.764000000000003
19,30,12.389149999999999
19,31,10.317500027000001
19,32,9.485350002999999
19,33,22.415650004000007
19,34,3.9457495430000007
19,35,21.495999597
19,36,24.746899999999997
19,37,13.572950000999999
19,38,5.0014500129999995
19,39,21.76899964
19,40,6.119600014
19,41,184.077350185
19,42,3.5736500000000007
19,43,48.587100004000014
19,44,4.536549713000001
19,45,3.5462
19,46,18.695900052
19,47,45.246050012999994
19,48,63.320000007
19,49,2099.245101703
19,50,21.183400000000002
19,51,52.07810001399999
19,52,29.619050017999996
19,53,21.98745
19,54,43.373250012
19,55,1.11155
19,56,9.61635
19,57,118.042600109
19,58,33.17454999999998
19,59,301.90570023999993
20,0,52.17090004500001
20,1,61.804200024999965
20,2,983.6137503419997
20,3,713.1791512389997
20,4,45.13305015699999
20,5,21.20090004
20,6,24.878400044000003
20,7,133.1332
20,8,171.72095006299998
20,9,55.509699999999974
20,10,324.3097506500001
20,11,166.41944999999996
20,12,31.982450061000005
20,13,88.55995007500003
20,14,9.435650033
20,15,214.256100121
20,16,51.10150018799999
20,17,1.508000004
20,18,55.113400000000034
